A1,A2,A3,B1,B2,B3,C1,C2,C3, 
358,22,9,15,2,1,5,0,1,
359,22,7,16,2,2,6,1,1,
359,22,7,16,1,2,6,1,0,
359,22,7,15,1,1,5,0,0,
360,22,8,16,3,1,6,1,1,
360,23,8,17,3,1,6,0,0,
359,22,7,16,2,2,6,0,1,
361,22,8,16,3,1,5,1,1,
362,24,7,16,3,1,6,1,0,
362,23,8,16,3,1,6,1,1,
362,22,8,16,3,2,5,0,0,
360,24,7,16,3,2,5,0,1,
360,22,7,15,3,0,5,1,2,
359,21,8,16,2,0,6,1,0,
361,21,7,16,2,1,5,0,0,
362,21,8,17,2,1,6,0,0,
363,21,8,16,2,2,6,0,1,
364,22,8,16,2,2,5,0,0,
367,22,7,16,3,1,6,0,0,
369,23,8,16,2,2,6,0,0,
368,20,7,15,3,1,6,0,1,
367,22,8,16,1,0,6,0,0,
367,21,8,16,2,1,5,0,0,
368,21,7,15,3,1,5,0,1,
371,21,7,16,2,1,7,0,0,
370,21,6,16,1,2,6,1,0,
371,21,7,15,3,0,6,1,0,
371,19,6,16,2,1,6,0,0,
369,20,8,16,2,1,5,1,0,
373,20,7,16,3,1,6,1,0,
375,21,7,16,2,1,6,0,0,
376,21,6,18,3,1,6,1,0,
377,21,7,17,1,0,5,1,1,
378,21,7,17,2,1,5,0,0,
377,20,8,16,2,2,6,1,0,
374,19,8,17,3,1,5,0,1,
376,21,7,17,2,1,5,1,0,
377,21,8,16,2,1,5,0,0,
377,21,8,17,3,1,5,0,0,
381,20,8,16,2,1,5,1,0,
384,21,8,18,3,1,5,0,0,
383,20,7,17,2,2,6,0,0,
381,20,7,17,2,2,6,1,1,
380,20,7,16,2,1,5,0,1,
382,21,7,16,3,1,5,1,0,
385,21,8,17,2,2,6,0,0,
389,21,8,17,3,1,6,0,0,
391,20,7,15,2,1,6,1,1,
389,21,8,17,2,1,5,1,1,
390,21,7,17,2,2,7,0,1,
391,20,9,18,3,1,6,0,1,
391,22,7,18,2,1,6,1,1,
391,19,7,18,2,2,5,0,0,
396,21,6,17,2,2,5,1,0,
397,20,6,17,2,1,6,1,1,
398,20,6,17,3,1,5,0,0,
398,21,8,17,2,1,6,1,0,
398,21,8,18,3,2,5,1,1,
393,22,6,18,1,1,4,0,0,
396,20,6,18,2,1,6,1,0,
399,21,7,17,2,2,5,1,0,
398,22,6,17,3,2,6,0,0,
399,20,7,18,2,1,6,1,0,
400,21,7,18,2,0,6,0,0,
401,22,7,18,2,2,5,1,0,
401,21,7,17,2,1,6,0,1,
403,21,8,18,2,0,6,0,0,
406,20,7,17,2,1,6,1,0,
401,21,7,18,2,1,6,0,0,
397,20,7,17,2,1,6,2,0,
