A1,A2,A3,B1,B2,B3,C1,C2,C3,
0,0,0,3,5,3,31,54,6,
0,0,1,2,7,3,45,76,7,
0,0,1,4,7,4,73,126,10,
0,0,0,4,8,6,104,184,11,
0,0,1,7,8,8,111,259,14,
0,0,1,8,8,6,115,358,18,
0,0,2,8,6,6,76,443,23,
0,0,1,9,6,6,26,500,26,
0,0,1,10,6,6,17,510,27,
0,0,1,10,8,7,16,476,31,
0,0,0,10,8,7,11,432,31,
0,0,1,11,10,7,10,361,26,
0,0,2,10,10,8,7,289,26,
0,0,2,8,10,6,7,234,24,
0,0,2,9,12,6,6,182,21,
0,0,1,8,11,6,5,160,18,
0,0,1,7,12,6,5,173,15,
0,0,1,7,11,5,7,200,15,
0,0,1,6,11,7,8,251,15,
0,0,0,9,11,7,16,303,16,
0,0,2,7,7,7,73,306,15,
0,0,2,9,10,7,168,180,11,
0,0,2,10,10,8,228,37,10,
0,0,3,13,5,9,138,9,6,
0,1,4,9,5,7,15,4,5,
0,0,5,7,4,7,2,1,2,
0,1,4,7,4,5,1,0,2,
0,0,5,9,6,6,1,1,2,
1,2,4,8,6,6,2,1,3,
0,1,4,9,6,5,2,1,2,
0,0,3,9,7,7,2,1,2,
0,0,4,10,6,6,1,1,4,
0,0,4,11,6,6,1,1,3,
0,1,5,11,9,7,0,2,4,
1,1,4,8,9,7,1,2,3,
1,1,4,11,8,5,1,2,2,
0,0,4,9,8,5,1,3,2,
0,1,5,10,8,7,1,1,3,
0,1,4,11,9,5,2,3,4,
0,1,5,10,8,6,2,3,3,
1,1,4,12,9,6,1,2,3,
0,1,4,11,9,6,2,2,3,
0,1,5,11,9,7,0,1,2,
0,0,4,10,8,6,1,3,4,
0,1,5,12,8,6,1,3,3,
0,1,5,13,7,6,2,2,4,
0,1,4,11,8,5,1,1,1,
0,0,5,6,6,5,2,3,4,
0,0,2,9,8,8,25,7,6,
0,0,3,14,10,11,16,6,5,
0,1,2,15,11,11,15,7,5,
1,0,4,14,11,11,34,7,7,
0,0,4,16,12,12,51,8,7,
0,0,4,17,12,10,64,8,7,
0,0,3,17,11,10,92,8,7,
0,1,4,20,11,11,124,9,7,
0,1,2,20,10,11,149,9,7,
0,0,3,20,10,12,190,8,7,
0,0,2,18,8,12,223,10,6,
0,0,3,17,10,12,253,9,6,
0,1,5,14,10,12,277,11,8,
0,1,5,13,9,11,307,12,8,
0,0,2,11,8,9,327,12,8,
0,1,3,9,8,10,341,14,9,
0,0,2,9,8,9,350,15,7,
0,0,3,9,9,8,358,16,8,
0,1,3,8,7,9,363,17,8,
0,0,2,8,8,10,376,17,8,
0,0,1,8,9,10,389,19,9,
0,0,2,9,9,11,405,18,8,
0,1,1,9,10,10,396,19,9,
0,0,2,8,10,8,361,19,7,
0,0,3,7,10,9,310,18,7,
0,0,2,8,8,7,267,20,8,
0,0,3,9,9,6,302,21,8,
0,1,1,9,9,7,350,21,9,
0,1,2,7,9,9,379,23,9,
0,0,2,6,10,9,397,26,8,
0,0,1,7,9,10,398,24,9,
0,0,2,10,9,9,398,25,9,
0,0,2,11,9,11,398,23,10,
0,0,1,11,10,9,406,27,11,
0,0,1,10,10,11,424,28,10,
0,0,1,12,11,10,432,29,10,
0,0,2,13,11,10,443,29,10,
0,0,1,15,10,11,463,29,12,
0,0,3,14,11,11,493,32,12,
0,0,2,14,11,10,508,33,13,
0,1,2,13,10,11,459,32,11,
0,0,4,12,11,10,364,30,9,
0,0,3,13,11,9,215,21,5,
0,0,3,16,12,8,123,15,5,
0,1,2,15,10,8,120,12,4,
1,0,1,16,8,8,156,14,6,
0,0,2,12,8,7,210,13,8,
0,0,1,12,7,8,277,15,9,
0,0,3,11,6,7,344,16,9,
0,0,2,15,7,9,398,18,11,
0,1,3,16,7,8,429,20,10,
0,0,2,16,9,8,443,22,12,
0,0,2,14,9,8,459,26,12,
0,0,2,15,8,10,482,26,11,
0,1,2,15,9,9,504,28,11,
0,1,3,13,8,10,517,30,12,
0,0,3,12,10,8,495,34,10,
0,0,2,14,11,9,482,36,11,
0,2,4,15,12,10,490,37,11,
0,1,3,14,11,10,509,39,11,
0,1,4,15,11,10,517,42,12,
0,1,4,15,11,9,527,45,12,
0,1,4,15,10,9,549,42,12,
0,0,4,14,10,9,563,40,12,
0,1,4,13,11,10,572,35,12,
0,1,4,12,11,8,581,31,12,
0,2,5,13,10,11,580,27,11,
0,0,4,13,10,12,576,26,10,
0,1,4,12,11,12,559,21,10,
0,1,4,12,11,12,517,19,9,
0,0,3,15,11,11,441,17,9,
0,0,2,15,11,11,334,12,7,
0,0,2,16,10,12,213,8,5,
0,0,4,19,10,11,112,7,5,
0,0,3,13,12,10,29,5,5,
0,0,3,10,11,10,2,2,2,
0,0,3,4,6,8,0,2,2,
0,1,2,7,7,7,1,0,1,
1,0,2,7,9,8,0,0,0,
0,1,2,7,7,9,0,1,3,
0,0,3,7,8,8,0,1,1,
0,0,3,7,8,8,1,1,1,
0,0,3,7,9,7,0,0,1,
0,0,3,8,8,8,0,0,1,
0,0,3,7,8,7,0,0,3,
0,0,3,7,9,8,0,1,1,
0,0,2,7,7,7,0,0,2,
1,1,3,6,8,7,0,2,2,
0,1,2,7,9,7,1,3,3,
0,0,1,7,8,8,0,2,2,
0,0,3,8,10,7,0,2,2,
0,1,3,5,9,7,0,2,2,
0,1,3,6,9,8,0,0,2,
0,0,2,7,10,6,0,2,2,
0,1,3,7,8,7,0,1,2,
0,1,3,7,8,7,0,1,3,
0,1,3,7,8,6,0,1,4,
0,1,4,7,9,6,1,3,5,
0,0,4,4,7,5,0,2,3,
0,0,4,5,9,8,0,2,3,
0,2,4,12,9,9,0,1,0,
1,2,5,12,11,10,0,0,2,
4,2,5,15,11,12,2,2,2,
6,2,4,17,11,13,3,2,6,
9,1,3,21,12,13,4,2,4,
11,1,3,24,10,13,7,3,4,
12,3,1,33,13,14,9,3,3,
23,3,3,50,14,15,14,2,3,
37,3,6,105,14,15,27,2,3,
44,3,5,258,17,16,36,1,1,
43,3,3,421,21,18,36,2,2,
34,1,3,513,23,19,34,1,2,
29,1,2,558,26,21,34,1,1,
29,2,3,581,28,22,32,2,0,
31,1,3,599,29,22,33,1,1,
25,1,2,611,34,21,31,1,1,
