A1,A2,A3,B1,B2,B3,C1,C2,C3,
0,0,0,1,0,0,30,393,497,
0,0,0,1,0,0,27,343,462,
0,0,0,0,2,1,24,280,425,
0,0,0,3,2,3,20,181,346,
0,0,0,8,27,22,15,82,203,
0,0,0,24,127,93,7,14,46,
0,0,0,70,390,194,5,5,13,
1,0,0,109,521,272,7,3,3,
0,0,0,133,576,321,7,3,1,
1,0,0,143,587,322,6,2,0,
0,0,0,146,545,308,7,1,0,
0,0,0,139,499,246,7,2,0,
0,0,2,126,442,172,8,2,1,
6,9,10,99,354,108,8,2,1,
27,56,32,73,225,62,0,0,0,
52,138,59,61,122,41,0,0,0,
71,211,82,49,75,36,0,0,0,
82,274,108,44,55,31,0,0,0,
95,318,130,36,41,26,0,0,0,
102,360,152,31,34,19,0,1,0,
109,402,191,24,24,16,0,0,0,
110,441,228,22,21,11,0,1,0,
111,458,248,22,20,11,0,0,0,
117,465,248,22,20,10,0,0,0,
119,460,242,18,20,12,0,0,0,
122,462,225,18,23,15,0,1,2,
127,460,210,17,25,17,0,0,3,
130,461,200,17,25,21,0,1,3,
135,467,193,16,27,25,0,1,5,
139,464,188,13,25,27,0,1,6,
138,467,192,15,26,30,0,1,5,
137,485,206,13,25,32,0,0,5,
139,505,209,13,23,32,0,1,8,
147,519,208,14,22,34,0,1,6,
150,528,223,12,21,33,1,1,6,
141,538,255,12,24,30,0,1,3,
141,549,280,12,24,30,1,0,3,
139,556,295,14,24,28,0,1,2,
134,560,313,13,23,24,1,0,2,
123,557,337,13,23,21,0,0,2,
116,548,366,13,23,18,0,1,0,
117,553,387,14,22,15,0,1,0,
120,566,404,15,21,13,0,0,1,
124,575,416,18,19,11,0,0,0,
121,573,400,20,24,13,0,0,0,
101,531,374,22,33,18,0,0,0,
83,454,350,26,47,34,0,0,0,
57,334,289,29,82,71,0,0,0,
34,196,203,39,146,121,0,0,0,
22,120,142,50,230,195,0,0,0,
13,70,93,64,306,271,0,0,0,
6,40,55,74,369,325,0,0,0,
5,28,38,81,400,362,1,0,0,
4,22,27,82,431,395,4,1,0,
2,13,18,88,465,438,3,1,0,
1,4,10,91,506,490,4,2,0,
0,1,3,91,549,532,4,1,0,
0,0,1,88,573,558,5,2,0,
0,0,1,98,611,576,4,2,0,
0,0,0,104,637,584,4,2,1,
0,0,0,108,634,583,6,1,3,
0,0,0,108,630,579,5,3,9,
0,0,0,109,620,558,6,4,12,
0,0,0,105,602,505,6,4,19,
0,0,0,102,578,455,5,7,28,
0,0,0,93,551,430,6,8,36,
0,0,0,83,511,374,8,12,48,
0,0,0,70,444,302,8,17,61,
0,0,0,56,328,231,11,33,91,
0,0,0,37,189,156,9,53,138,
0,0,0,23,83,98,13,70,196,
0,0,0,13,35,55,16,109,282,
0,0,0,6,14,24,19,176,372,
0,0,0,6,9,10,22,268,435,
0,0,0,5,7,8,28,324,472,
